20,40,60,80,100,120,140,160
3437.6213953856445,3362.942231568395,3335.6551494623336,3319.66365154319,3378.019897635987,3355.842129968283,3348.3206323195445,3348.8484381074936
3330.044147559652,3304.7665273619477,3299.4468083656675,3278.929460775752,3304.636663546029,3292.211812598047,3295.7219898421654,3322.506731758676
3381.7219740024207,3352.503380084512,3384.5746129267327,3356.0863135564814,3413.059289219541,3406.260972999664,3415.630055378646,3429.6730754903197
3386.8397862067463,3322.545978120449,3310.1119289076632,3301.3592222248963,3353.6313084186804,3349.357776256831,3337.0260262732463,3334.7612175293475
3512.973545442204,3394.881350826916,3433.485178330402,3426.691724112461,3449.6493555779216,3448.2284593890363,3449.1576340740294,3459.0828710176224
3574.290498482184,3421.8406893180436,3436.1987515155424,3414.3336883781003,3448.9131434762394,3443.4547887168937,3446.951420985293,3448.8071640398816
3449.4841534042157,3383.7220111054794,3431.3376890987965,3414.0348658055464,3477.429818528147,3477.9141184769524,3476.827265065286,3483.3551100673144
3429.179050909603,3387.27165833403,3421.8455630912013,3407.503915669109,3478.0935462674015,3474.617546017811,3469.2019612108143,3474.945659925856
3268.3656118453528,3376.3959449311524,3361.607320382811,3351.0201831966488,3437.4066305939696,3426.860187124811,3416.8661956054757,3414.7570909769943
3672.951217853279,3599.2769320151638,3615.959126927525,3593.280772469813,3623.6602606780407,3601.2568885039327,3615.5126633174004,3628.531630765077
3457.3953178645684,3435.009056426873,3429.022464270669,3390.4575078567877,3442.6320868975645,3429.9102086364865,3420.810062514901,3425.214018643838
3548.05342052666,3552.3589786694565,3514.279124097362,3452.1638245903023,3493.3849265387853,3479.999283423598,3476.3812564432583,3482.3356464227286
3660.9150851720938,3737.57097984785,3698.558316212645,3618.494572106899,3679.119467236964,3657.25655949846,3659.4904001960176,3668.7528102987176
3976.325061698716,4129.41230104251,4059.283615626171,3989.507612728733,4081.7381591232806,4049.6390841269204,4046.040361921543,4067.338425833948
3829.6362611927525,3793.758709193914,3789.6706645538316,3766.7153237979264,3829.7074859913564,3819.059580356253,3808.4022957761144,3820.5055701314363
3616.9384087729127,3626.547478062398,3634.95274557678,3591.956622473793,3643.6423548269895,3633.5434296145095,3631.798956902635,3647.689210434129
3574.333583584069,3649.704958201115,3594.323295164647,3554.9990071459415,3625.5867177633545,3605.813328959457,3597.5517155490625,3604.8972107016702
3625.8817687339742,3563.5502633669785,3567.79975797473,3537.964160712918,3570.0827118102998,3560.336945086916,3568.368671640299,3582.001466395343
3513.0830548847002,4453.694176119885,4236.808608858516,4259.750850795547,4038.654780990323,4033.9727749297726,4013.560725877095,4027.631514164395
3071.158643197623,4143.051833025177,3942.270851181881,3994.745544248257,3845.330297570794,3845.45545421714,3792.9411076144297,3781.446403368574
3666.8662550023887,4513.1129107240595,4276.646096198324,4297.7110726390665,4078.1554773273,4070.750797434989,4044.459712968458,4052.7901827032642
3445.2151211640116,4367.78658424197,4144.584931057711,4153.946873486152,3973.619805772136,3954.7085378354595,3938.4461938802633,3935.0635339030982
3194.7293255053546,4179.5829698599155,3997.854498864719,4040.8662281598563,3896.157399422911,3888.285276863703,3851.303127848497,3839.801950139006
3052.5564563807648,4087.613614686611,3867.0704703596803,3930.9964522820164,3767.6906805156304,3767.333133160546,3710.39580110944,3711.9954864334773
3210.4552293214824,4139.9022953097265,3899.1066937432024,3925.990754761826,3738.275039104128,3708.7911875612062,3686.4720792895387,3707.577738324974
2815.6695590349464,3763.668723304113,3535.459661905479,3549.0381522691014,3409.2468181928034,3389.1563701397,3350.7770792794136,3336.036389548842
2876.431978073959,3913.4375383060114,3694.162576812949,3713.621867104709,3565.649702173163,3556.575046573146,3511.3889181248223,3506.2631421708143
2832.733166234726,3823.721025060353,3609.0247880313455,3638.8889802280846,3487.3264277308945,3496.207579689042,3448.9847669910387,3419.527010243461
3357.041291633954,4248.214973867133,4076.854226521242,4116.845701804468,3939.1031044826677,3944.2570257534253,3916.9577236106725,3913.5703899782125
3369.3573304296747,4347.085261539464,4179.155891222886,4219.078685798397,4058.9379147475356,4056.3205417780237,4027.0055705802715,4032.8590441649535
2904.3680471942325,3911.3915503207772,3746.099980749089,3804.9768176289645,3657.4771185122863,3662.156585433597,3620.2822610883895,3623.291294258554
2780.537319372706,3763.2351660506138,3596.426534679653,3661.7129556005666,3522.7623879984985,3510.1066139661734,3476.0669713289235,3486.9768874265505
2910.1439649884933,3819.7796209927983,3644.7502696703013,3703.7595478017765,3534.5435338832976,3539.473159432233,3499.5868148084246,3504.864840850702
3120.757472700162,4012.460276454981,3851.3691968115345,3899.1223205078577,3724.3127027189894,3730.3203459604692,3700.1553482095105,3697.3081510845172
3254.551246908592,3974.3055961202517,3815.366918924142,3846.978845017109,3702.4938298309416,3696.1573202809986,3671.870741568342,3669.9966326684166
2675.7275952066007,3754.1937986002677,3536.222766494954,3601.1571648496365,3444.4149891281922,3442.8785106270025,3393.3765885704743,3405.9518908035384
2711.2154417505544,3760.6494424547873,3518.1944443682487,3585.83974662489,3406.0376813857492,3407.6458664820966,3367.2723326271544,3381.0732915094854
3450.330734233026,4458.396802197823,4188.895675102584,4212.455697067327,3984.3100276492387,3985.3951959976375,3950.569094724511,3935.441638994976
3301.9615826556587,4260.6797627817505,4047.3616396760535,4111.659621211568,3908.4071032047714,3913.5910157957724,3869.355204092348,3851.239638013108
